pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"5263","","1","2005-10-20","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5260","","1","2005-10-27","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5253","","1","2005-10-20","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5254","","1","2005-10-20","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5256","","1","2005-10-27","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5494","","1","2019-11-23","Oahu","Electric Beach","Julieene Aulwes","Oahu","false"
"5637","","1","2020-11-01","Maui","Wailea point","B & A ","Maui Nui","false"
"5517","","1","2020-08-13","Oahu","Pokai Bay","Ariel Harperin","Oahu","false"
"5865","","1","2023-08-04","Oahu","Pokai Bay","Eric Shipley","Oahu","false"
"5535","","1","2019-07-23","Oahu","Pokai Bay","Blade Shepherd-Jones","Oahu","false"
"5532","","1","2020-08-23","Oahu","Pokai Bay","Lina Mroby","Oahu","false"
"5769","","1","2022-10-06","Oahu","Pokai Bay","Eric Shipley","Oahu","false"
"5377","","1","2018-06-10","Oahu","Pokai Bay","","Oahu","false"
"5368","","1","2014-01-07","Oahu","Pokai Bay","","Oahu","false"
"5515","","1","2020-08-25","Oahu","Pokai Bay","Nicole Lim","Oahu","false"
"9810","6","1","2011-01-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9811","11","10","2011-01-04","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10261","3","1","2011-01-10","Big Island","Vito's","Jeff Leicher","Big Island","true"
"5628","","1","2020-09-30","Kauai","Fathom Rock","Tara Leoda","Kauai","false"
"5162","","2","2019-08-16","Lanai","Manele Bay","Emily Skiba","Maui Nui","false"
"5625","","3","2021-11-21","Maui","Kalepolepo Fish Pond","Bruce and Alan","Maui Nui","false"
"9844","2","1","2011-02-11","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5632","","1","2020-10-14","Maui","Maluaka","B & A ","Maui Nui","false"
"5552","","1","2020-06-24","Niihau","Niihau","","Kauai","false"
"5553","","1","2020-08-25","Niihau","Niihau","Julie Gardner","Kauai","false"
"10713","10","9","2010-08-16","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9850","13","12","2011-02-18","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9852","3","1","2011-02-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9853","8","7","2011-02-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5904","","1","2024-01-26","Oahu","Rabbit Island Makapu","Relaxing Tropics","Oahu","false"
"9857","4","2","2011-02-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9858","14","12","2011-02-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10568","1","0","2010-05-25","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"9868","4","1","2011-03-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7737","16","17","2021-12-30","Big Island","Garden Eel Cove","Kevin Hipp","Big Island","true"
"10752","10","6","2010-09-08","Big Island","Garden Eel Cove","Steve Nace","Big Island","true"
"10582","3","0","2010-06-02","Big Island","Garden Eel Cove","Joe Weston","Big Island","true"
"10584","3","0","2010-06-02","Big Island","Garden Eel Cove","Joe Weston","Big Island","true"
"5777","","1","2022-02-24","Oahu","Electric Beach","Elaine Hicks","Oahu","false"
"5794","","1","2022-12-27","Oahu","Ala Wai","Alex Burr","Oahu","false"
"5375","","1","2016-12-26","Oahu","Ewa Beach","","Oahu","false"
"5379","","1","2018-02-11","Oahu","Ewa Pinnacles","","Oahu","false"
"5799","","1","2022-12-26","Oahu","Halona Beach Cove","Paige Krumwiede","Oahu","false"
"5702","","1","2022-04-26","Oahu","Horeshoe Reef Waikiki","Marcia Lee","Oahu","false"
"5793","","1","2022-11-30","Oahu","Horeshoe Reef Waikiki","Alex Burr","Oahu","false"
"5839","","1","2023-04-26","Oahu","Horeshoe Reef Waikiki","Alex Burr","Oahu","false"
"5677","","1","2022-01-20","Oahu","Kewalo Pipe","Alex Burr","Oahu","false"
"5369","","1","2015-01-01","Oahu","Lanai Lookout","","Oahu","false"
"5370","","1","2015-02-15","Oahu","Lanai Lookout","","Oahu","false"
"5380","","1","2016-11-04","Oahu","Magic Island","","Oahu","false"
"9873","6","5","2011-03-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9874","3","2","2011-03-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9875","6","4","2011-03-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9878","3","2","2011-03-15","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"9879","2","1","2011-03-17","Big Island","Pawai Bay","Keller Laros","Big Island","true"
"8572","5","1","2017-05-18","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9881","2","1","2011-03-18","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"5688","","1","2022-03-04","Oahu","Magic Island","Sunshine Scuba","Oahu","false"
"5909","","1","2024-01-14","Oahu","Magic Island","Michele Cooke","Oahu","false"
"5678","","1","2022-02-03","Oahu","Nautilus Dive Site","Ren Taylor","Oahu","false"
"9893","12","10","2011-03-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9903","14","12","2011-03-30","Big Island","Garden Eel Cove","Janine Maira","Big Island","true"
"9905","4","3","2011-04-05","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"9907","3","2","2011-04-07","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"9908","2","1","2011-04-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5364","","1","2018-03-11","Oahu","Navy Tug","","Oahu","false"
"5816","","1","2022-02-01","Oahu","Pearl Harbor","Rachel Winn","Oahu","false"
"5817","","1","2022-10-07","Oahu","Pearl Harbor","Blade Shepherd-Jones","Oahu","false"
"5689","","1","2020-01-20","Oahu","Turtle Canyon","Max Brunk","Oahu","false"
"5513","","1","2020-08-21","Oahu","Turtle Canyon","Ryan Leong ","Oahu","false"
"5603","","1","2020-12-28","Kauai","Koloa Landing","Caleb Morrison","Kauai","false"
"9913","3","2","2011-04-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10663","9","0","2010-07-20","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"5842","","1","2020-05-05","Oahu","Electric Beach","Relaxing Tropics","Oahu","false"
"9918","3","2","2011-04-15","Big Island","Garden Eel Cove","Terri Schwenzer","Big Island","true"
"9926","4","1","2011-04-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5650","","1","2021-03-03","Oahu","Electric Beach","Diana Kramer","Oahu","false"
"5654","","1","2021-04-02","Oahu","Electric Beach","Pat Goding","Oahu","false"
"10895","1","0","2010-07-26","Big Island","Garden Eel Cove","Martina Wing","Big Island","true"
"5604","","2","2020-06-17","Niihau","Lehua/Niihau","Jordan Rosek","Kauai","false"
"10846","8","12","2010-11-22","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"9927","15","14","2011-04-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9929","19","15","2011-04-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10686","3","0","2010-08-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5774","","1","2022-10-22","Oahu","Electric Beach","Relaxing Tropics","Oahu","false"
"9933","24","23","2011-04-28","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"9935","20","18","2011-04-29","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9936","9","8","2011-05-02","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10705","2","0","2010-08-10","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"5796","","1","2022-12-14","Oahu","Electric Beach","Alan D","Oahu","false"
"9938","20","19","2011-05-03","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"9945","2","1","2011-05-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9946","8","7","2011-05-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9948","18","14","2011-05-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7783","17","18","2022-01-01","Big Island","Garden Eel Cove","Kevin Hipp","Big Island","true"
"5809","","1","2023-01-10","Oahu","Electric Beach","Veronica Franklin","Oahu","false"
"5849","","1","2023-06-30","Oahu","Electric Beach","Dustin (facebook dive)","Oahu","false"
"7374","1","0","2020-12-04","Big Island","Makolea Beach","Brooks Masiba","Big Island","true"
"10741","4","1","2010-09-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9950","20","18","2011-05-10","Big Island","Garden Eel Cove","Bo Pardau","Big Island","true"
"5847","","1","2023-07-01","Oahu","Electric Beach","Donna (swim club - Pat Goding's friend)","Oahu","false"
"5858","","1","2023-07-21","Oahu","Electric Beach","Brittini Arlene","Oahu","false"
"5862","","1","2023-07-21","Oahu","Electric Beach","Yuki","Oahu","false"
"5860","","2","2023-07-22","Oahu","Electric Beach","Eri Ocean","Oahu","false"
"9955","26","35","2011-05-12","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"5870","","1","2023-08-26","Oahu","Electric Beach","Maile Gresham","Oahu","false"
"10753","6","0","2010-09-08","Big Island","Garden Eel Cove","Katie Key","Big Island","true"
"10755","6","0","2010-09-09","Big Island","Garden Eel Cove","Katie Key","Big Island","true"
"9958","25","20","2011-05-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10774","1","0","2010-09-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5913","","1","2023-11-19","Oahu","","Daniel Arechiga","Oahu","false"
"10780","7","1","2010-09-24","Big Island","Garden Eel Cove","Matt Bogdanovitch","Big Island","true"
"5897","","2","2023-08-31","Oahu","Electric Beach","Relaxing Tropics","Oahu","false"
"10783","11","0","2010-09-24","Big Island","Garden Eel Cove","Janine Maira","Big Island","true"
"9966","3","2","2011-05-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9967","15","13","2011-05-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10788","22","0","2010-09-27","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"5506","","1","2021-01-07","Oahu","Hanauma Bay","Relaxing Tropics","Oahu","false"
"5956","2","0","2025-10-26","Hawaii","Two Step","ProofUser","","false"
"5798","","1","2022-12-31","Oahu","Hanauma Bay","Krista Jaspers","Oahu","false"
"5838","","3","2023-04-01","Oahu","Kaneohe Bay","Corey Nevels","Oahu","false"
"5923","","1","2024-08-18","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5020","","1","2018-03-13","Maui","Olowalu","Mark Deakos","Maui Nui","false"
"5558","","0","2025-11-11","Niihau","Kaula Rock","","Kauai","false"
"5965","1","0","2010-01-04","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5966","1","0","2010-01-09","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5969","3","0","2010-01-10","Big Island","Keauhou","Jay Smith","Big Island","true"
"5036","","1","2018-03-10","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"5041","","1","2017-08-07","Maui","Wailea Point","Mark Deakos","Maui Nui","false"
"5044","","1","2018-02-10","Maui","Wailea Point","Mark Deakos","Maui Nui","false"
"9970","14","13","2011-05-23","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5925","","1","2024-04-10","Oahu","Electric Beach","Relaxing Tropics","Oahu","false"
"9886","6","5","2011-03-22","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"9975","3","2","2011-05-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9977","4","2","2011-05-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5921","","1","2024-07-16","Oahu","Electric Beach","Relaxing Tropics","Oahu","false"
"5288","","0","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5051","","2","2017-11-23","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"5057","","1","2018-04-11","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"5058","","2","2018-04-12","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"5971","2","0","2010-01-15","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5974","2","0","2010-01-16","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5979","1","0","2010-01-18","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5981","3","0","2010-01-20","Big Island","Keauhou","Jay Smith","Big Island","true"
"5982","3","0","2010-01-21","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"8473","11","10","2013-01-03","Big Island","Garden Eel Cove","Jonathan Davis","Big Island","true"
"5985","3","0","2010-01-23","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5987","2","0","2010-01-25","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5019","","1","2018-03-03","Maui","Olowalu","Mark Deakos","Maui Nui","false"
"5027","","1","2018-01-30","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"5996","2","0","2010-02-02","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5999","2","0","2010-02-05","Big Island","Keauhou","Danny Scott","Big Island","true"
"6000","1","0","2010-02-05","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"6001","2","0","2010-02-06","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"6003","2","0","2010-02-12","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"6007","3","0","2010-02-16","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10322","3","0","2010-02-17","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"5037","","1","2018-03-16","Maui","Mala","Mark Deakos","Maui Nui","false"
"5038","","1","2017-12-31","Maui","Wailea point","Mark Deakos","Maui Nui","false"
"10332","1","0","2010-02-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10331","2","0","2010-02-19","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10335","2","0","2010-02-20","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10334","3","0","2010-02-20","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10339","5","0","2010-02-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10338","1","0","2010-02-22","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10344","1","0","2010-02-23","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10347","1","0","2010-02-26","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10353","2","0","2010-03-02","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"7656","6","5","2021-10-25","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7809","8","2","2021-10-26","Big Island","Garden Eel Cove","Stuart Garney","Big Island","true"
"10365","1","0","2010-03-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10364","1","0","2010-03-08","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10367","2","0","2010-03-10","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10368","2","0","2010-03-11","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10372","7","0","2010-03-13","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10378","2","0","2010-03-15","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10383","1","0","2010-03-17","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10386","4","0","2010-03-18","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"9996","2","1","2011-06-19","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"10000","4","3","2011-06-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10001","5","3","2011-06-20","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"10003","3","2","2011-06-23","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10004","5","4","2011-06-23","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10399","3","0","2010-03-22","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10400","3","0","2010-03-22","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10401","4","0","2010-03-23","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10404","6","0","2010-03-24","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10406","2","0","2010-03-25","Big Island","Garden Eel Cove","John Hodson","Big Island","true"
"10405","1","0","2010-03-25","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10411","1","0","2010-03-26","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10412","6","0","2010-03-27","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
"10413","1","0","2010-03-27","Big Island","Keauhou","Angel Wannemacher","Big Island","true"
"10415","9","7","2010-03-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"5940","","2","2024-07-29","Oahu","Electric Beach","Tiffany Bruno","Oahu","false"
"5942","","2","2024-07-30","Oahu","Electric Beach","Jessica Chilinski","Oahu","false"
"10826","2","0","2010-10-28","Big Island","Garden Eel Cove","Luke Mason","Big Island","true"
